debugHWQP0Q:debugRF0SN5,0,1604602605826,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugHWQP0Q:debugRF0SN5,1,1604602607909,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 2079, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug1KICA1:debugNMFRT8,0,1604602646499,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug1KICA1:debugNMFRT8,1,1604602648473,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1972, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugYIWCNG:debugK7BU5C,0,1604602774691,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugYIWCNG:debugK7BU5C,1,1604602776499,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1805, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugYIWCNG:debugK7BU5C,2,1604602776509,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugYIWCNG:debugK7BU5C,3,1604602781610,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugYIWCNG:debugK7BU5C,4,1604602781617,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugYIWCNG:debugK7BU5C,5,1604602784209,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugYIWCNG:debugK7BU5C,6,1604602794953,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugYIWCNG:debugK7BU5C,7,1604602796470,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugRIFANJ:debugVJ3O7Y,0,1604602906774,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugRIFANJ:debugVJ3O7Y,1,1604602908039,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1261, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugRIFANJ:debugVJ3O7Y,2,1604602908048,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugRIFANJ:debugVJ3O7Y,3,1604602912172,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugRIFANJ:debugVJ3O7Y,4,1604602912182,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugRIFANJ:debugVJ3O7Y,5,1604602913533,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugRIFANJ:debugVJ3O7Y,6,1604602924276,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugRIFANJ:debugVJ3O7Y,7,1604602925051,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debug5C4M1B:debugAG6N4Q,0,1604603092020,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug5C4M1B:debugAG6N4Q,1,1604603093672,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1648, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugE5MY30:debugSNR4W5,0,1604603302786,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugE5MY30:debugSNR4W5,1,1604603304030,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1241, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugE5MY30:debugSNR4W5,2,1604603304040,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugE5MY30:debugSNR4W5,3,1604603308647,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugE5MY30:debugSNR4W5,4,1604603308656,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugE5MY30:debugSNR4W5,5,1604603311012,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugE5MY30:debugSNR4W5,6,1604603321736,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugE5MY30:debugSNR4W5,7,1604603330104,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugBW41KU:debug6ZFL1P,0,1604603441434,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugBW41KU:debug6ZFL1P,1,1604603442944,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1506, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugBW41KU:debug6ZFL1P,2,1604603442952,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugBW41KU:debug6ZFL1P,3,1604603447132,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
